year,barangay,green_index,mean_ndvi,gar,pixel_count,valid_land_pixels
2022,Banay-Banay,68.22236050337793,0.36975422501564026,0.7376509330406147,938,911
2022,Marinig,55.7710736231257,0.29275548458099365,0.5390749601275917,633,627
2022,Gulod,65.702895975347,0.38463813066482544,0.6601307189542484,810,765
2022,San Isidro,71.7619809273781,0.44287440180778503,0.720489977728285,903,898
2022,Diezmo,74.82151482827356,0.414511501789093,0.8282608695652174,461,460
2022,Poblacion,79.08209781471827,0.4682421088218689,0.8642857142857143,140,140
2023,Niugan,60.82641245571235,0.32586878538131714,0.6272189349112426,509,507
2023,Pittland,62.73121055546209,0.3593897223472595,0.6301369863013698,688,657
2023,Casile,84.68018344821132,0.5302006006240845,0.9292474087426769,2263,2219
2023,Banlic,65.3122250664537,0.37572330236434937,0.6648199445983379,736,722
2023,Mamatid,66.57198195814777,0.4004955291748047,0.6607629427792916,757,734
2023,Baclaran,53.84872917704276,0.2789163291454315,0.4972375690607735,181,181
2023,Butong,50.65244763963615,0.23930396139621735,0.4811594202898551,355,345
2023,Bigaa,60.45104907609802,0.31821590662002563,0.6162162162162163,375,370
2023,Sala,67.01466003394178,0.3781818449497223,0.686046511627907,780,774
2023,Pulo,77.19808384788999,0.4760521650314331,0.8204365079365079,1015,1008
2023,Banay-Banay,68.94894241680838,0.3815971910953522,0.7415485278080698,938,917
2023,Marinig,54.16656687538116,0.28062283992767334,0.5143312101910829,633,628
2023,Gulod,64.42682855614198,0.3804950714111328,0.640251572327044,810,795
2023,San Isidro,71.75252199973768,0.4490709602832794,0.7208008898776418,903,899
2023,Diezmo,73.86978696112163,0.4169020354747772,0.8061002178649237,461,459
2023,Poblacion,79.03072520216953,0.4733916223049164,0.8571428571428571,140,140
2024,Niugan,60.351536406414375,0.3086105287075043,0.6343873517786561,509,506
2024,Pittland,58.19578030650613,0.3131251633167267,0.5660091047040972,688,659
2024,Casile,81.18690014171864,0.47870391607284546,0.9044414535666218,2263,2229
2024,Banlic,61.695495158416115,0.327890545129776,0.6293222683264177,736,723
2024,Mamatid,63.46312314996599,0.3531583845615387,0.6341789052069426,757,749
2024,Baclaran,52.023820861423694,0.26125824451446533,0.47513812154696133,181,181
2024,Butong,51.36421205267772,0.24410520493984222,0.49707602339181284,355,342
2024,Bigaa,60.407591001111015,0.3143070340156555,0.6222826086956522,375,368
2024,Sala,67.06985998139294,0.3839932084083557,0.6892067620286085,780,769
2024,Pulo,74.83900251389916,0.4297966957092285,0.8073485600794439,1015,1007
2024,Banay-Banay,64.93172098435144,0.32809340953826904,0.7080213903743315,938,935
2024,Marinig,53.888808658511074,0.28107568621635437,0.5047770700636943,633,628
2024,Gulod,59.725482404826906,0.32626664638519287,0.59125,810,800
2024,San Isidro,70.14270316213262,0.4158709943294525,0.7111111111111111,903,900
2024,Diezmo,68.25347032647701,0.3346913754940033,0.7787418655097614,461,461
2024,Poblacion,78.75140201323723,0.46402668952941895,0.8642857142857143,140,140
2025,Niugan,61.87650684622345,0.3273598253726959,0.650887573964497,509,507
2025,Pittland,62.14889028712368,0.362434983253479,0.6024464831804281,688,654
2025,Casile,83.24410971605307,0.49645358324050903,0.9293696915511847,2263,2237
2025,Banlic,65.39591034703326,0.36900779604911804,0.6740638002773925,736,721
2025,Mamatid,67.19338218285104,0.39989495277404785,0.6720430107526881,757,744
2025,Baclaran,53.34639304489311,0.28600171208381653,0.49171270718232046,181,181
2025,Butong,52.358590883779975,0.25240546464920044,0.5,355,344
2025,Bigaa,62.94317036205154,0.3410220444202423,0.6521739130434783,375,368
2025,Sala,66.5343234348556,0.37504446506500244,0.6857142857142857,780,770
2025,Pulo,76.74645347362753,0.4770837426185608,0.8120672601384767,1015,1011
2025,Banay-Banay,69.7773630168974,0.39297133684158325,0.7447973713033954,938,913
2025,Marinig,56.1224343295972,0.29387086629867554,0.5458860759493671,633,632
2025,Gulod,60.519051352805036,0.3476065993309021,0.5861214374225526,810,807
2025,San Isidro,73.33428475980948,0.46948668360710144,0.7427616926503341,903,898
2025,Diezmo,75.73361460300214,0.4382263720035553,0.8267543859649122,461,456
2025,Poblacion,76.66568972932585,0.4387582838535309,0.85,140,140
